"OMCQL"	77.685	3.572880022	0.4712747591	18.52263856	-2.402785562	1.264398891	-0.1482971904
"HQ"	77.685	3.572880022	0.4712747591	18.52263856	-2.402785562	1.264398891	-0.1482971904
"QD"	77.92	3.466629244	-0.01495916134	19.14063606	-0.2025611117	1.247014252	6.64746036e-14
"HQ"	77.92	3.466629244	-0.01495916134	19.14063606	-0.2025611117	1.247014252	6.64746036e-14
"HQ"	77.92	3.466629244	-0.01495916134	19.14063606	-0.2025611117	1.247014252	6.64746036e-14
"QD"	78.155	3.587203861	-0.5028730778	18.70953449	2.019994076	1.264398891	0.1482971904
"HQ"	78.155	3.587203861	-0.5028730778	18.70953449	2.019994076	1.264398891	0.1482971904
"OQLBM"	78.82	4.410478346	-0.735133668	16.14302389	1.839420364	1.363016523	0.1482971904
"MB2L"	78.82	4.410478346	-0.735133668	16.14302389	1.839420364	1.363016523	0.1482971904
"HD"	78.82	4.410478346	-0.735133668	16.14302389	1.839420364	1.363016523	0.1482971904
"BH"	80.76	8.57165503	-1.41200953	9.953453699	1.341599556	1.72770695	0.2280591294
"HD"	80.76	8.57165503	-1.41200953	9.953453699	1.341599556	1.72770695	0.2280591294
"MB2L"	80.76	8.57165503	-1.41200953	9.953453699	1.341599556	1.72770695	0.2280591294
"OBMBM"	81.06	9.450294512	-1.516788744	9.17381081	1.257210073	1.796124689	0.2280591294
"MB2L"	81.06	9.450294512	-1.516788744	9.17381081	1.257210073	1.796124689	0.2280591294
"HD"	81.06	9.450294512	-1.516788744	9.17381081	1.257210073	1.796124689	0.2280591294
"BH"	83	16.64117585	-2.193664605	5.314587516	0.7261693531	2.315394244	0.3078210684
"HD"	83	16.64117585	-2.193664605	5.314587516	0.7261693531	2.315394244	0.3078210684
"MB2L"	83	16.64117585	-2.193664605	5.314587516	0.7261693531	2.315394244	0.3078210684
"OBMMC"	83.289	17.93828488	-2.294601915	4.918864142	0.6431156756	2.404354533	0.3078210684
"KMC"	83.439	18.63452389	-2.346991521	4.732395556	0.6000082306	2.450527693	0.3078210684
"KHV"	83.439	18.63452389	-2.346991521	4.732395556	0.6000082306	2.450527693	0.3078210684
"MCQ0"	83.439	18.63452389	-2.346991521	4.732395556	0.6000082306	2.450527693	0.3078210684
"MCS2"	83.439	18.63452389	-2.346991521	4.732395556	0.6000082306	2.450527693	0.3078210684
"MCO0"	83.439	18.63452389	-2.346991521	4.732395556	0.6000082306	2.450527693	0.3078210684
"KMC"	83.589	19.34647979	-2.399381128	4.558859204	0.5569007855	2.496700853	0.3078210684
"OMCQL"	83.665	19.71320307	-2.425925196	4.475870209	0.53505968	2.520095254	0.3078210684
"HQ"	83.665	19.71320307	-2.425925196	4.475870209	0.53505968	2.520095254	0.3078210684
"QF1"	84.135	19.74061752	2.36982473	4.52845202	-0.6511451988	2.520095254	-0.3078210684
"HQ"	84.135	19.74061752	2.36982473	4.52845202	-0.6511451988	2.520095254	-0.3078210684
"OQLBM"	84.8	16.73696236	2.146949936	5.533534576	-0.8602571408	2.315394244	-0.3078210684
"MB2L"	84.8	16.73696236	2.146949936	5.533534576	-0.8602571408	2.315394244	-0.3078210684
"HD"	84.8	16.73696236	2.146949936	5.533534576	-0.8602571408	2.315394244	-0.3078210684
"BH"	86.74	9.674137408	1.497427055	10.0120581	-1.441400665	1.796124689	-0.2280591294
"HD"	86.74	9.674137408	1.497427055	10.0120581	-1.441400665	1.796124689	-0.2280591294
"MB2L"	86.74	9.674137408	1.497427055	10.0120581	-1.441400665	1.796124689	-0.2280591294
"OBMBM"	87.04	8.805844681	1.396882035	10.90456386	-1.533618544	1.72770695	-0.2280591294
"MB2L"	87.04	8.805844681	1.396882035	10.90456386	-1.533618544	1.72770695	-0.2280591294
"HD"	87.04	8.805844681	1.396882035	10.90456386	-1.533618544	1.72770695	-0.2280591294
"BH"	88.98	4.65029211	0.7473591534	17.92951998	-2.076733167	1.363016523	-0.1482971904
"HD"	88.98	4.65029211	0.7473591534	17.92951998	-2.076733167	1.363016523	-0.1482971904
"MB2L"	88.98	4.65029211	0.7473591534	17.92951998	-2.076733167	1.363016523	-0.1482971904
"OBMMC"	89.269	4.246310588	0.6505007845	19.15462044	-2.162368765	1.320158635	-0.1482971904
"KMC"	89.419	4.058701229	0.6002282747	19.8099982	-2.206816307	1.297914056	-0.1482971904
"KHV"	89.419	4.058701229	0.6002282747	19.8099982	-2.206816307	1.297914056	-0.1482971904
"MCQ0"	89.419	4.058701229	0.6002282747	19.8099982	-2.206816307	1.297914056	-0.1482971904
"MCS1"	89.419	4.058701229	0.6002282747	19.8099982	-2.206816307	1.297914056	-0.1482971904
"MCO0"	89.419	4.058701229	0.6002282747	19.8099982	-2.206816307	1.297914056	-0.1482971904
"KMC"	89.569	3.886173623	0.5499557649	20.47871022	-2.251263849	1.275669478	-0.1482971904
"OMCQL"	89.645	3.804516173	0.52448436	20.82261385	-2.273783938	1.264398891	-0.1482971904
